PAC,long,lat
42461,-53.724032108694814,-27.620215867068566
69241,-53.727770835055935,-27.67372339471882
9001,-53.71013684204161,-27.69869051725351
51491,-53.750940527583225,-27.702179727612304
37971,-53.76347378268889,-27.673818362227564
37891,-53.765022670659675,-27.67053962470385
44381,-53.70704580831733,-27.6473529259967
37611,-53.65621315221517,-27.658531847067025
68201,-53.74149031482614,-27.694752904023233
68171,-53.73946428255056,-27.69844685044177
66401,-53.73017351419628,-27.685981846684854
74131,-53.74478563045244,-27.683464491393124
66581,-53.70870915840089,-27.69218659413599
69181,-53.72705990029414,-27.678961060704353
69221,-53.72751583049114,-27.675695185284553
37961,-53.76359446271425,-27.672976934937537
66421,-53.728352688325856,-27.68530502140959
69171,-53.72695018480317,-27.67984736416446
9681,-53.71073268246727,-27.704750594364384
68161,-53.73991636185059,-27.69909649101021
21901,-53.72718023497981,-27.631575726338667
10031,-53.74135770349517,-27.687420813219887
42441,-53.724720239347505,-27.621826292949038
42431,-53.72514031986981,-27.622837514039986
21891,-53.72730385219097,-27.632475485455245
71181,-53.74259427310716,-27.702823566654217
44341,-53.7066689851855,-27.645628066781796
62261,-53.71601745943815,-27.610665459043673
66471,-53.72181840409604,-27.686227583735956
56831,-53.68822413373675,-27.617206715717316
71171,-53.74328663237213,-27.703757127689244
71201,-53.73924124528719,-27.70169008992565
61051,-53.67586287037511,-27.678597720208586
61201,-53.72113274028368,-27.630756303660462
44301,-53.70625251364254,-27.642704055147988
61271,-53.71557607217795,-27.63422145085923
26741,-53.75047492158035,-27.66259247136543
26741,-53.75108893640527,-27.663238865381288
56841,-53.68844859462689,-27.61644450790766
62401,-53.70467450562387,-27.636626969159238
61191,-53.72191131125794,-27.630289919743973
74881,-53.68461127648919,-27.630611382409313
56921,-53.68645184877374,-27.63877679581242
71161,-53.74390808369105,-27.70469208986799
71211,-53.73787826516974,-27.701906522567924
22011,-53.72343940060779,-27.62941184238258
26881,-53.75192680867525,-27.663113958542283
71291,-53.73256534391544,-27.70469102686934
48501,-53.64901928631099,-27.67618171401483
44101,-53.752290920789335,-27.720430888474652
337681,-53.6717386640081,-27.67154088310525
51421,-53.746219625535275,-27.704709381133
326211,-53.76285824081509,-27.677141616192614
62291,-53.71287501776783,-27.60931953816612
61251,-53.71713241642783,-27.633252664278984
44091,-53.75210455248305,-27.719469273088464
26891,-53.75311724846222,-27.664118780956926
26761,-53.750555792216005,-27.660966944069173
60181,-53.66478861240449,-27.676618933816712
62301,-53.71199533781453,-27.608966842046073
48781,-53.73602067501412,-27.647740100325336
26681,-53.745475731519775,-27.662033069670372
66441,-53.724686706326395,-27.684601348673255
51431,-53.74753911174059,-27.703970466663634
37881,-53.763842542499276,-27.67115861817564
37781,-53.75818510086168,-27.66821305518829
9051,-53.70668255775382,-27.69959716427769
72861,-53.67996856060057,-27.653743677528666
74041,-53.74400836979038,-27.68358816256358
44121,-53.75269791977314,-27.722506804345528
61481,-53.61258883660548,-27.719455768868613
37631,-53.653754146736446,-27.659084221459636
61361,-53.725945663661435,-27.62468019793272
16CF691,-53.67181228520877,-27.682889267925304
26721,-53.74944262937379,-27.663046013862413
10571,-53.728813774336174,-27.670021923672778
44131,-53.752851181336894,-27.723360816748254
26771,-53.75060545098074,-27.66011791031326
26691,-53.746342429759295,-27.662250452896046
10601,-53.73150848133133,-27.668362903824914
625411,-53.61351108057187,-27.72195222931191
625401,-53.61329711656862,-27.7213344553208
73981,-53.69291073833983,-27.638182291779287
326221,-53.76251824761897,-27.679737632485683
62271,-53.71488134859533,-27.610182474541546
37601,-53.65740235093773,-27.65826543909867
26781,-53.750650365821684,-27.659079513508686
26901,-53.75386317224758,-27.66477156105867
48741,-53.73649396752256,-27.651285364527894
6FR185,-53.73837525121684,-27.66091058175789
68201,-53.739382278769085,-27.695570521762136
26331,-53.73641625530587,-27.66443173063982
26411,-53.73923900597532,-27.661010786018892
44151,-53.75266882490632,-27.7249793320305
48731,-53.736533539491234,-27.652060462320435
66521,-53.71478156521704,-27.690191060568964
66511,-53.71586157185402,-27.689601492914505
26921,-53.75546735683304,-27.66611096005272
26911,-53.754659969781756,-27.66543234692523
44171,-53.752007477862776,-27.726499120637868
74211,-53.73768125338711,-27.6846787713082
75771,-53.687227236147976,-27.620762701637318
61221,-53.719605951353515,-27.63168846355171
69201,-53.727257234933404,-27.677522696715016
74191,-53.73981972160283,-27.68427558994648
26931,-53.75642039268695,-27.66694003875176
61241,-53.717790638327244,-27.632833770861794
9691,-53.71072959239672,-27.70544534132938
69161,-53.726823346220385,-27.68086031195378
61011,-53.673157446159166,-27.68152802979472
60271,-53.66422971253115,-27.673634339353214
74141,-53.745502790321495,-27.68336907422338
30951,-53.65923662886729,-27.6858831595801
44261,-53.7049562955965,-27.639021322376095
37831,-53.76231228218603,-27.67115306666068
44271,-53.7054213584089,-27.63980617961147
37821,-53.7616212170455,-27.67067065682528
9701,-53.710086092399195,-27.706477423993874
44161,-53.75241177348454,-27.725643033499125
302161,-53.69086717108303,-27.60973027023573
37871,-53.76297274249805,-27.671627062438915
61021,-53.67380953468222,-27.680838780385386
72031,-53.688136463327055,-27.64303863442541
75791,-53.687778509770396,-27.618866398365526
44191,-53.75151362505369,-27.727826117980896
44181,-53.75170337750882,-27.727308104885083
72031,-53.68930149276963,-27.644279117886924
599041,-53.59101598120253,-27.72661382017162
6FR183,-53.74134847465234,-27.68745708287804
48671,-53.73749319885201,-27.655605131171797
68221,-53.74460198529334,-27.695160359862655
322621,-53.668598814183895,-27.6724404857398
60281,-53.66697745434601,-27.6728596741346
74161,-53.74222108773296,-27.683849124237668
60131,-53.66434514051576,-27.679640860037637
69131,-53.72633807474233,-27.68457785568347
8951,-53.70858531995651,-27.69425948828473
22001,-53.72423864789522,-27.628963083379574
37561,-53.66188694262826,-27.65725907254813
48641,-53.73838746131224,-27.658149658579816
36971,-53.663056072979316,-27.657002024723624
48661,-53.737726094483605,-27.65641249484071
48631,-53.73822720662025,-27.659036966582676
36961,-53.66422475996467,-27.656726932002243
10591,-53.73056110940763,-27.668977030165763
33471,-53.74459933768924,-27.705580556197674
71221,-53.73635340348676,-27.702135166204926
68181,-53.7388973904022,-27.697664154277277
3461,-53.685910486579644,-27.650615231107963
61071,-53.67779697664912,-27.677288212880683
599051,-53.59012423054878,-27.727063599005817
16CS243,-53.68552792307514,-27.652372929067383
62401,-53.70369216086448,-27.636842952140512
44111,-53.75247887819762,-27.721455623678025
26361,-53.73779596461202,-27.66084083753458
3411,-53.687752247768,-27.645969238089833
16CF182,-53.704489907183415,-27.63818235653048
75761,-53.68696777094584,-27.62175113930357
30941,-53.659656055582445,-27.685207462953997
60241,-53.664660326812566,-27.675926697758825
60991,-53.67127712204149,-27.683386788169685
26751,-53.75050364862443,-27.661716787999296
71241,-53.73472135700496,-27.702943307787393
21971,-53.72658595128058,-27.62762679603975
48811,-53.73557503485995,-27.64530397539812
322611,-53.74110088499782,-27.688499493356915
26701,-53.74739278035247,-27.662518318665434
21951,-53.72648751598604,-27.626925022671628
44311,-53.70634027308512,-27.64338801204707
51411,-53.7453686204654,-27.70513224865431
61341,-53.7264847973355,-27.62691380812572
44321,-53.706369054987874,-27.64414529696785
26711,-53.748412751846956,-27.662786779786018
10581,-53.72965154858008,-27.669482143386176
8981,-53.70950377238114,-27.6968624419481
61081,-53.67977419732131,-27.67691614176647
662561,-53.70801576581488,-27.699814672509092
26441,-53.74263394759856,-27.661439801305733
44141,-53.75302267215858,-27.72413326963465
61351,-53.72625737227986,-27.625404843758474
21941,-53.72680598300968,-27.629147171904435
71191,-53.742058855431765,-27.702085370743248
26351,-53.737348277600915,-27.66279840352348
21951,-53.72668438837377,-27.628328569407927
61291,-53.713772571746745,-27.634617654381202
3581,-53.6861282736009,-27.657449734217835
26731,-53.750493670646335,-27.663340906957274
61041,-53.675152227892966,-27.679378330845225
626991,-53.733080442308506,-27.667195135047393
337671,-53.669846701763845,-27.67208261222271
62281,-53.71387773486953,-27.60973297449715
62371,-53.70929897067094,-27.635598355179923
44281,-53.705770826862135,-27.640421874369963
61031,-53.67453032511435,-27.680057980891036
56961,-53.687812386332496,-27.64221489050476
44371,-53.70686645652171,-27.646652715650248
61261,-53.71627458370506,-27.633792753033106
69191,-53.72717365014381,-27.678237070484386
37771,-53.75710083233753,-27.66740464650718
48711,-53.73666940367002,-27.653447143171093
3541,-53.68534840760287,-27.656219810595758
18581,-53.66643176731219,-27.65623335978171
72041,-53.69011910331392,-27.644569997307485
3511,-53.68542409184835,-27.654756768310165
74031,-53.743008934314844,-27.68374329741522
9041,-53.70746511362404,-27.69968109620561
9671,-53.71071704055896,-27.70329837272169
60141,-53.664530873900674,-27.678942581434967
56821,-53.68801221838913,-27.61806792269641
66571,-53.709506353435415,-27.692044682915764
62361,-53.71032664126142,-27.63537075655512
9101,-53.71454547429414,-27.700715230223636
18541,-53.66812465832629,-27.655848900506328
331991,-53.581215311637266,-27.719037799055116
18551,-53.66726841560484,-27.656054855147374
332081,-53.576698210354095,-27.71880623172217
421911,-53.57882663763917,-27.71920866664658
18521,-53.66966737694787,-27.655539492353626
3221,-53.752715701168654,-27.729263710351916
278761,-53.61926380088369,-27.790139598463668
278771,-53.618982056776474,-27.790659208755415
18501,-53.67318387273747,-27.654731865183408
11CF184,-53.726570383116666,-27.62622719822656
610971,-53.61562778519408,-27.84287105615425
610961,-53.6155883724054,-27.844189039592436
489071,-53.58367463907331,-27.68444495656945
71891,-53.5848512185089,-27.683672405656978
11411,-53.58853264726383,-27.702212338828303
489111,-53.58670785088657,-27.70316975348129
597401,-53.58269646267155,-27.68508575860085
614831,-53.61541935921599,-27.840953287863897
597411,-53.58132953273173,-27.68600447812412
326231,-53.7602929039943,-27.6803052800646
43111,-53.750881244273955,-27.715465409501007
66621,-53.711019104847765,-27.68681843202495
66601,-53.71049549886811,-27.68859698346398
66591,-53.71021521256199,-27.68955879670108
66631,-53.711223465890214,-27.686065609540208
475881,-53.58694431862534,-27.70017316206173
614821,-53.615672394265516,-27.841769506257663
627011,-53.71688033735762,-27.688995076461538
66531,-53.713762106336105,-27.690770411025596
627001,-53.71772099482803,-27.68856356555608
474641,-53.71221764662704,-27.68282530634275
610681,-53.59495274187549,-27.647467600349444
17951,-53.593371202219146,-27.646567896990803
615251,-53.58250808168259,-27.70463190633734
2021,-53.573552097651145,-27.835398170189364
597571,-53.758605131021966,-27.681295224994585
615271,-53.58015342004427,-27.70580363932646
615261,-53.58126542545898,-27.705241553155133
10641,-53.73429200986834,-27.66661186444594
6CF1557,-53.59211118368415,-27.695763765385436
11371,-53.59417535530838,-27.701607695838447
308601,-53.7118285351587,-27.68430350310416
66641,-53.71163370693,-27.685188725579167
539631,-53.59981812450678,-27.71727289662681
614971,-53.61481788723569,-27.839151235341205
614961,-53.615079759023615,-27.839913155367753
61151,-53.68554186526484,-27.674485724836302
61171,-53.68682530574324,-27.676409586932834
61161,-53.68705866452569,-27.675593074460778
61181,-53.686519739494315,-27.677588381398664
614181,-53.61556597478989,-27.844947326357953
11411,-53.588213798028335,-27.70113286908662
614171,-53.61548297815688,-27.846563867628333
6CF890,-53.61543493547384,-27.847945169633817
561901,-53.64824647909171,-27.71384606594313
7311,-53.60098869916908,-27.661050461409616
641921,-53.59774493717907,-27.65702325411985
641951,-53.59905600303205,-27.65859655148961
640611,-53.58437396988279,-27.6633554193171
640601,-53.58487714236617,-27.664067828067743
640591,-53.58553459354664,-27.66487660187363
585541,-53.58622477825088,-27.665784007026275
640641,-53.58368793554973,-27.66003892195863
640631,-53.58414553668712,-27.660968723827523
181,-53.59933739010842,-27.738416498422623
7451,-53.59335996878747,-27.6533890838391
323751,-53.59402072047982,-27.653909038571214
641891,-53.5955146337933,-27.654954728877613
610691,-53.595723160495425,-27.64791331514732
10731,-53.649044075223856,-27.87345842796401
7321,-53.59964090950035,-27.659334436235213
60631,-53.57963372971284,-27.741848933681297
660971,-53.58667316673319,-27.641793884580068
7801,-53.56552399723466,-27.83928297792704
7841,-53.56186100008506,-27.841056293513077
7861,-53.55989407665027,-27.842013097526376
7901,-53.55610004917787,-27.84383381188087
7911,-53.55498570012992,-27.844359715628343
7951,-53.55299581430535,-27.846507811086553
7971,-53.55370984813095,-27.847956220503136
7981,-53.554115491836455,-27.84880583701971
62951,-53.55581718991135,-27.852112595619758
62981,-53.55720082655688,-27.854838770792583
192181,-53.600565283960634,-27.646162392680253
6431,-53.59239866726466,-27.658594985769923
44791,-53.60757201983279,-27.772514844184684
44741,-53.60824869941791,-27.777067335589038
57491,-53.58246697007456,-27.818413960735654
151401,-53.63587354792588,-27.84671104977508
215271,-53.615146078628584,-27.837178180328692
134381,-53.60500308572381,-27.85034059304388
134381,-53.60404239843791,-27.850335127863843
37451,-53.59789085847632,-27.816680892509112
13851,-53.583536198336844,-27.674804040773836
660991,-53.58751314701408,-27.640893999558386
320801,-53.54373138079853,-27.845767740089116
320771,-53.54621007783277,-27.847589644246625
23091,-53.55034209750977,-27.785980143169013
23081,-53.550648143996625,-27.786921852061766
